user_id,order_date_flag
U005245,Flag
U005246,Flag
U005247,Flag
U005248,Flag
U005249,Flag
U005250,Normal
U005251,Flag
U005252,Flag
U005253,Normal
U005254,Flag
U005255,Flag
U005256,Flag
U005257,Normal
U005258,Flag
U005259,Flag
U005260,Flag
U005261,Flag
U005262,Flag
U005263,Flag
U005264,Normal
U005265,Flag
U005266,Flag
U005267,Normal
U005268,Flag
U005269,Flag
U005270,Flag
U005271,Flag
U005272,Flag
U005273,Flag
U005274,Flag
U005275,Flag
U005276,Normal
U005277,Normal
U005278,Flag
U005279,Flag
U005280,Flag
U005281,Flag
U005282,Flag
U005283,Flag
U005284,Flag
U005285,Normal
U005286,Flag
U005287,Flag
U005288,Flag
U005289,Flag
U005290,Normal
U005291,Flag
U005292,Normal
U005293,Flag
U005294,Flag
U005295,Flag
U005296,Flag
U005297,Flag
U005298,Flag
U005299,Flag
U005300,Flag
U005301,Flag
U005302,Flag
U005303,Flag
U005304,Normal
U005305,Flag
U005306,Flag
U005307,Flag
U005308,Flag
U005309,Flag
U005310,Normal
U005311,Normal
U005312,Flag
U005313,Flag
U005314,Flag
U005315,Flag
U005316,Flag
U005317,Flag
U005318,Flag
U005319,Flag
U005320,Flag
U005321,Normal
U005322,Flag
U005323,Flag
U005324,Flag
U005325,Flag
U005326,Normal
U005327,Flag
U005328,Flag
U005329,Flag
U005330,Flag
U005331,Flag
U005332,Flag
U005333,Flag
U005334,Flag
U005335,Flag
U005336,Flag
U005337,Flag
U005338,Normal
U005339,Flag
U005340,Flag
U005341,Flag
U005342,Normal
U005343,Flag
U005344,Flag
U005345,Flag
U005346,Flag
U005347,Flag
U005348,Normal
U005349,Flag
U005350,Flag
U005351,Normal
U005352,Flag
U005353,Flag
U005354,Flag
U005355,Flag
U005356,Flag
U005357,Flag
U005358,Flag
U005359,Flag
U005360,Flag
U005361,Flag
U005362,Flag
U005363,Flag
U005364,Flag
U005365,Flag
U005366,Flag
U005367,Flag
U005368,Flag
U005369,Flag
U005370,Flag
U005371,Flag
U005372,Flag
U005373,Flag
U005374,Flag
U005375,Flag
U005376,Flag
U005377,Flag
U005378,Flag
U005379,Normal
U005380,Flag
U005381,Normal
U005382,Flag
U005383,Flag
U005384,Flag
U005385,Flag
U005386,Flag
U005387,Flag
U005388,Flag
U005389,Flag
U005390,Flag
U005391,Flag
U005392,Normal
U005393,Flag
U005394,Flag
U005395,Flag
U005396,Flag
U005397,Flag
U005398,Flag
U005399,Flag
U005400,Flag
U005401,Flag
U005402,Normal
U005403,Normal
U005404,Normal
U005405,Flag
U005406,Flag
U005407,Flag
U005408,Flag
U005409,Flag
U005410,Flag
U005411,Flag
U005412,Flag
U005413,Flag
U005414,Flag
U005415,Flag
U005416,Flag
U005417,Flag
U005418,Flag
U005419,Flag
U005420,Flag
U005421,Flag
U005422,Flag
U005423,Flag
U005424,Normal
U005425,Flag
U005426,Flag
U005427,Flag
U005428,Flag
U005429,Flag
U005430,Flag
U005431,Flag
U005432,Flag
U005433,Flag
U005434,Flag
U005435,Flag
U005436,Flag
U005437,Flag
U005438,Flag
U005439,Flag
U005440,Flag
U005441,Flag
U005442,Flag
U005443,Flag
U005444,Flag
U005445,Flag
U005446,Flag
U005447,Flag
U005448,Flag
U005449,Flag
U005450,Flag
U005451,Normal
U005452,Flag
U005453,Normal
U005454,Flag
U005455,Flag
U005456,Flag
U005457,Flag
U005458,Flag
U005459,Flag
U005460,Flag
U005461,Flag
U005462,Flag
U005463,Flag
U005464,Flag
U005465,Flag
U005466,Flag
U005467,Flag
U005468,Flag
U005469,Flag
U005470,Flag
U005471,Flag
U005472,Flag
U005473,Flag
U005474,Flag
U005475,Flag
U005476,Flag
U005477,Flag
U005478,Flag
U005479,Flag
U005480,Flag
U005481,Flag
U005482,Flag
U005483,Flag
U005484,Flag
U005485,Flag
U005486,Flag
U005487,Flag
U005488,Flag
U005489,Flag
U005490,Normal
U005491,Flag
U005492,Flag
U005493,Normal
U005494,Flag
U005495,Flag
U005496,Flag
U005497,Flag
U005498,Flag
U005499,Flag
U005500,Flag
U005501,Flag
U005502,Normal
U005503,Normal
U005504,Normal
U005505,Flag
U005506,Normal
U005507,Flag
U005508,Normal
U005509,Flag
U005510,Flag
U005511,Flag
U005512,Flag
U005513,Flag
U005514,Flag
U005515,Flag
U005516,Flag
U005517,Flag
U005518,Flag
U005519,Normal
U005520,Flag
U005521,Flag
U005522,Flag
U005523,Flag
U005524,Flag
U005525,Flag
U005526,Flag
U005527,Flag
U005528,Flag
U005529,Flag
U005530,Flag
U005531,Flag
U005532,Flag
U005533,Flag
U005534,Flag
U005535,Flag
U005536,Flag
U005537,Flag
U005538,Flag
U005539,Flag
U005540,Flag
U005541,Flag
U005542,Flag
U005543,Flag
U005544,Flag
U005545,Flag
U005546,Normal
U005547,Normal
U005548,Flag
U005549,Flag
U005550,Flag
U005551,Flag
U005552,Flag
U005553,Normal
U005554,Flag
U005555,Flag
U005556,Flag
U005557,Flag
U005558,Flag
U005559,Flag
U005560,Flag
U005561,Flag
U005562,Flag
U005563,Flag
U005564,Flag
U005565,Flag
U005566,Flag
U005567,Flag
U005568,Flag
U005569,Flag
U005570,Flag
U005571,Flag
U005572,Flag
U005573,Flag
U005574,Flag
U005575,Flag
U005576,Flag
U005577,Flag
U005578,Normal
U005579,Flag
U005580,Flag
U005581,Normal
U005582,Flag
U005583,Flag
U005584,Flag
U005585,Flag
U005586,Flag
U005587,Flag
U005588,Flag
U005589,Flag
U005590,Flag
U005591,Flag
U005592,Flag
U005593,Flag
U005594,Flag
U005595,Flag
U005596,Flag
U005597,Flag
U005598,Flag
U005599,Flag
U005600,Flag
U005601,Flag
U005602,Flag
U005603,Flag
U005604,Flag
U005605,Flag
U005606,Flag
U005607,Flag
U005608,Flag
U005609,Normal
U005610,Normal
U005611,Flag
U005612,Flag
U005613,Flag
U005614,Normal
U005615,Flag
U005616,Flag
U005617,Flag
U005618,Flag
U005619,Flag
U005620,Flag
U005621,Flag
U005622,Flag
U005623,Flag
U005624,Flag
U005625,Flag
U005626,Flag
U005627,Flag
U005628,Flag
U005629,Flag
U005630,Normal
U005631,Flag
U005632,Normal
U005633,Flag
U005634,Flag
U005635,Flag
U005636,Flag
U005637,Normal
U005638,Flag
U005639,Flag
U005640,Flag
U005641,Flag
U005642,Flag
U005643,Flag
U005644,Flag
U005645,Flag
U005646,Flag
U005647,Flag
U005648,Flag
U005649,Flag
U005650,Flag
U005651,Flag
U005652,Flag
U005653,Flag
U005654,Flag
U005655,Flag
U005656,Flag
U005657,Flag
U005658,Flag
U005659,Flag
U005660,Flag
U005661,Flag
U005662,Flag
U005663,Flag
U005664,Flag
U005665,Flag
U005666,Flag
U005667,Flag
U005668,Flag
U005669,Flag
U005670,Flag
U005671,Flag
U005672,Flag
U005673,Flag
U005674,Flag
U005675,Flag
U005676,Flag
U005677,Flag
U005678,Flag
U005679,Flag
U005680,Flag
U005681,Flag
U005682,Flag
U005683,Flag
U005684,Flag
U005685,Flag
U005686,Flag
U005687,Normal
U005688,Flag
U005689,Flag
U005690,Flag
U005691,Flag
U005692,Flag
U005693,Flag
U005694,Flag
U005695,Normal
U005696,Flag
U005697,Flag
U005698,Flag
U005699,Flag
U005700,Flag
U005701,Flag
U005702,Flag
U005703,Flag
U005704,Flag
U005705,Flag
U005706,Flag
U005707,Flag
U005708,Flag
U005709,Flag
U005710,Flag
U005711,Flag
U005712,Normal
U005713,Normal
U005714,Flag
U005715,Flag
U005716,Flag
U005717,Flag
U005718,Flag
U005719,Flag
U005720,Flag
U005721,Normal
U005722,Normal
U005723,Flag
U005724,Flag
U005725,Flag
U005726,Flag
U005727,Flag
U005728,Flag
U005729,Flag
U005730,Flag
U005731,Flag
U005732,Normal
U005733,Flag
U005734,Flag
U005735,Flag
U005736,Normal
U005737,Flag
U005738,Normal
U005739,Flag
U005740,Flag
U005741,Flag
U005742,Flag
U005743,Flag
U005744,Flag
U005745,Flag
U005746,Flag
U005747,Flag
U005748,Flag
U005749,Flag
U005750,Flag
U005751,Flag
U005752,Flag
U005753,Flag
U005754,Flag
U005755,Flag
U005756,Flag
U005757,Flag
U005758,Flag
U005759,Normal
U005760,Flag
U005761,Flag
U005762,Flag
U005763,Flag
U005764,Flag
U005765,Flag
U005766,Flag
U005767,Flag
U005768,Flag
U005769,Flag
U005770,Normal
U005771,Flag
U005772,Flag
U005773,Flag
U005774,Flag
U005775,Flag
U005776,Flag
U005777,Flag
U005778,Flag
U005779,Flag
U005780,Flag
U005781,Normal
U005782,Flag
U005783,Flag
U005784,Flag
U005785,Flag
U005786,Flag
U005787,Flag
U005788,Flag
U005789,Flag
U005790,Flag
U005791,Flag
U005792,Flag
U005793,Flag
U005794,Normal
U005795,Flag
U005796,Flag
U005797,Normal
U005798,Flag
U005799,Normal
U005800,Flag
U005801,Flag
U005802,Flag
U005803,Flag
U005804,Flag
U005805,Normal
U005806,Flag
U005807,Flag
U005808,Flag
U005809,Normal
U005810,Normal
U005811,Flag
U005812,Flag
U005813,Flag
U005814,Flag
U005815,Normal
U005816,Flag
U005817,Normal
U005818,Flag
U005819,Flag
U005820,Flag
U005821,Flag
U005822,Flag
U005823,Flag
U005824,Flag
U005825,Flag
U005826,Flag
U005827,Flag
U005828,Flag
U005829,Flag
U005830,Flag
U005831,Flag
U005832,Flag
U005833,Flag
U005834,Flag
U005835,Flag
U005836,Flag
U005837,Flag
U005838,Flag
U005839,Normal
U005840,Normal
U005841,Flag
U005842,Normal
U005843,Flag
U005844,Flag
U005845,Flag
U005846,Flag
U005847,Flag
U005848,Flag
U005849,Normal
U005850,Flag
U005851,Flag
U005852,Flag
U005853,Flag
U005854,Flag
U005855,Flag
U005856,Flag
U005857,Flag
U005858,Normal
U005859,Flag
U005860,Flag
U005861,Flag
U005862,Flag
U005863,Flag
U005864,Flag
U005865,Normal
U005866,Flag
U005867,Flag
U005868,Flag
U005869,Flag
U005870,Flag
U005871,Flag
U005872,Flag
U005873,Normal
U005874,Flag
U005875,Flag
U005876,Flag
U005877,Flag
U005878,Flag
U005879,Flag
U005880,Flag
U005881,Flag
U005882,Flag
U005883,Flag
U005884,Flag
U005885,Flag
U005886,Flag
U005887,Flag
U005888,Flag
U005889,Normal
U005890,Flag
U005891,Flag
U005892,Flag
U005893,Flag
U005894,Normal
U005895,Flag
U005896,Flag
U005897,Normal
U005898,Flag
U005899,Flag
U005900,Flag
U005901,Flag
U005902,Flag
U005903,Flag
U005904,Flag
U005905,Flag
U005906,Flag
U005907,Flag
U005908,Flag
U005909,Flag
U005910,Flag
U005911,Flag
U005912,Flag
U005913,Flag
U005914,Normal
U005915,Flag
U005916,Flag
U005917,Flag
U005918,Normal
U005919,Flag
U005920,Flag
U005921,Flag
U005922,Flag
U005923,Flag
U005924,Flag
U005925,Flag
U005926,Flag
U005927,Normal
U005928,Flag
U005929,Flag
U005930,Flag
U005931,Flag
U005932,Flag
U005933,Flag
U005934,Flag
U005935,Flag
U005936,Flag
U005937,Normal
U005938,Flag
U005939,Flag
U005940,Flag
U005941,Flag
U005942,Flag
U005943,Flag
U005944,Flag
U005945,Normal
U005946,Flag
U005947,Flag
U005948,Normal
U005949,Normal
U005950,Normal
U005951,Flag
U005952,Flag
U005953,Flag
U005954,Flag
U005955,Normal
U005956,Flag
U005957,Flag
U005958,Flag
U005959,Flag
U005960,Flag
U005961,Flag
U005962,Flag
U005963,Flag
U005964,Flag
U005965,Normal
U005966,Flag
U005967,Flag
U005968,Normal
U005969,Flag
U005970,Flag
U005971,Flag
U005972,Flag
U005973,Flag
U005974,Flag
U005975,Flag
U005976,Normal
U005977,Flag
U005978,Flag
U005979,Flag
U005980,Flag
U005981,Flag
U005982,Flag
U005983,Flag
U005984,Flag
U005985,Flag
U005986,Flag
U005987,Normal
U005988,Flag
U005989,Flag
U005990,Flag
U005991,Flag
U005992,Flag
U005993,Flag
U005994,Normal
U005995,Flag
U005996,Flag
U005997,Flag
U005998,Flag
U005999,Flag
U006000,Flag
U006001,Flag
U006002,Flag
U006003,Flag
U006004,Normal
U006005,Flag
U006006,Flag
U006007,Flag
U006008,Normal
U006009,Flag
U006010,Flag
U006011,Flag
U006012,Flag
U006013,Normal
U006014,Flag
U006015,Flag
U006016,Flag
U006017,Flag
U006018,Flag
U006019,Flag
U006020,Normal
U006021,Flag
U006022,Flag
U006023,Flag
U006024,Flag
U006025,Flag
U006026,Flag
U006027,Normal
U006028,Flag
U006029,Flag
U006030,Flag
U006031,Flag
U006032,Flag
U006033,Flag
U006034,Flag
U006035,Flag
U006036,Normal
U006037,Flag
U006038,Flag
U006039,Flag
U006040,Flag
U006041,Flag
U006042,Normal
U006043,Flag
U006044,Flag
U006045,Flag
U006046,Flag
U006047,Flag
U006048,Flag
U006049,Flag
U006050,Flag
U006051,Flag
U006052,Flag
U006053,Flag
U006054,Flag
U006055,Flag
U006056,Flag
U006057,Flag
U006058,Flag
U006059,Flag
U006060,Flag
U006061,Flag
U006062,Flag
U006063,Flag
U006064,Flag
U006065,Flag
U006066,Flag
U006067,Normal
U006068,Flag
U006069,Flag
U006070,Flag
U006071,Flag
U006072,Flag
U006073,Flag
U006074,Flag
U006075,Normal
U006076,Flag
U006077,Flag
U006078,Flag
U006079,Flag
U006080,Flag
U006081,Flag
U006082,Flag
U006083,Flag
U006084,Normal
U006085,Flag
U006086,Flag
U006087,Flag
U006088,Flag
U006089,Flag
U006090,Flag
U006091,Flag
U006092,Flag
U006093,Normal
U006094,Flag
U006095,Flag
U006096,Flag
U006097,Flag
U006098,Flag
U006099,Flag
U006100,Normal
U006101,Normal
U006102,Normal
U006103,Flag
U006104,Flag
U006105,Flag
U006106,Flag
U006107,Flag
U006108,Flag
U006109,Flag
U006110,Flag
U006111,Flag
U006112,Flag
U006113,Flag
U006114,Flag
U006115,Flag
U006116,Flag
U006117,Flag
U006118,Flag
U006119,Flag
U006120,Flag
U006121,Flag
U006122,Flag
U006123,Flag
U006124,Flag
U006125,Flag
U006126,Normal
U006127,Flag
U006128,Flag
U006129,Flag
U006130,Flag
U006131,Flag
U006132,Flag
U006133,Flag
U006134,Normal
U006135,Flag
U006136,Flag
U006137,Flag
U006138,Flag
U006139,Flag
U006140,Flag
U006141,Flag
U006142,Flag
U006143,Normal
U006144,Flag
U006145,Flag
U006146,Normal
U006147,Normal
U006148,Flag
U006149,Flag
U006150,Flag
U006151,Flag
U006152,Flag
U006153,Normal
U006154,Flag
U006155,Flag
U006156,Flag
U006157,Flag
U006158,Flag
U006159,Normal
U006160,Flag
U006161,Flag
U006162,Flag
U006163,Flag
U006164,Flag
U006165,Flag
U006166,Normal
U006167,Flag
U006168,Flag
U006169,Flag
U006170,Flag
U006171,Normal
U006172,Flag
U006173,Flag
U006174,Flag
U006175,Flag
U006176,Normal
U006177,Flag
U006178,Normal
U006179,Flag
U006180,Flag
U006181,Flag
U006182,Flag
U006183,Flag
U006184,Flag
U006185,Normal
U006186,Flag
U006187,Flag
U006188,Flag
U006189,Flag
U006190,Flag
U006191,Flag
U006192,Flag
U006193,Flag
U006194,Flag
U006195,Flag
U006196,Flag
U006197,Flag
U006198,Flag
U006199,Flag
U006200,Flag
U006201,Flag
U006202,Normal
U006203,Flag
U006204,Flag
U006205,Flag
U006206,Flag
U006207,Flag
U006208,Flag
U006209,Flag
U006210,Flag
U006211,Flag
U006212,Flag
U006213,Flag
U006214,Flag
U006215,Flag
U006216,Flag
U006217,Flag
U006218,Flag
U006219,Flag
U006220,Flag
U006221,Flag
U006222,Flag
U006223,Flag
U006224,Flag
U006225,Flag
U006226,Flag
U006227,Flag
U006228,Flag
U006229,Flag
U006230,Flag
U006231,Flag
U006232,Flag
U006233,Flag
U006234,Flag
U006235,Flag
U006236,Flag
U006237,Flag
U006238,Flag
U006239,Flag
U006240,Flag
U006241,Flag
U006242,Flag
U006243,Flag
U006244,Flag
U006245,Normal
U006246,Normal
U006247,Flag
U006248,Flag
U006249,Flag
U006250,Flag
U006251,Flag
U006252,Flag
U006253,Flag
U006254,Flag
U006255,Flag
U006256,Flag
U006257,Flag
U006258,Flag
U006259,Normal
U006260,Flag
U006261,Flag
U006262,Normal
U006263,Flag
U006264,Flag
U006265,Normal
U006266,Flag
U006267,Flag
U006268,Flag
U006269,Flag
U006270,Flag
U006271,Flag
U006272,Flag
U006273,Flag
U006274,Flag
U006275,Flag
U006276,Flag
U006277,Flag
U006278,Flag
U006279,Flag
U006280,Flag
U006281,Flag
U006282,Flag
U006283,Flag
U006284,Flag
U006285,Flag
U006286,Flag
U006287,Flag
U006288,Flag
U006289,Flag
U006290,Normal
U006291,Flag
U006292,Flag
U006293,Flag
U006294,Flag
U006295,Flag
U006296,Flag
U006297,Flag
U006298,Normal
U006299,Flag
U006300,Flag
U006301,Flag
U006302,Flag
U006303,Flag
U006304,Flag
U006305,Flag
U006306,Flag
U006307,Flag
U006308,Flag
U006309,Flag
U006310,Normal
U006311,Flag
U006312,Flag
U006313,Flag
U006314,Flag
U006315,Flag
U006316,Flag
U006317,Flag
U006318,Flag
U006319,Flag
U006320,Flag
U006321,Flag
U006322,Flag
U006323,Flag
U006324,Normal
U006325,Flag
U006326,Flag
U006327,Flag
U006328,Normal
U006329,Flag
U006330,Flag
U006331,Flag
U006332,Flag
U006333,Flag
U006334,Flag
U006335,Flag
U006336,Flag
U006337,Flag
U006338,Flag
U006339,Flag
U006340,Flag
U006341,Flag
U006342,Flag
U006343,Flag
U006344,Normal
U006345,Flag
U006346,Flag
U006347,Flag
U006348,Flag
U006349,Normal
U006350,Flag
U006351,Flag
U006352,Flag
U006353,Flag
U006354,Normal
U006355,Flag
U006356,Flag
U006357,Flag
U006358,Normal
U006359,Flag
U006360,Flag
U006361,Flag
U006362,Flag
U006363,Flag
U006364,Flag
U006365,Flag
U006366,Flag
U006367,Flag
U006368,Normal
U006369,Flag
U006370,Normal
U006371,Flag
U006372,Flag
U006373,Flag
U006374,Flag
U006375,Normal
U006376,Normal
U006377,Flag
U006378,Flag
U006379,Normal
U006380,Flag
U006381,Flag
U006382,Flag
U006383,Flag
U006384,Flag
U006385,Flag
U006386,Flag
U006387,Flag
U006388,Flag
U006389,Normal
U006390,Flag
U006391,Flag
U006392,Flag
U006393,Flag
U006394,Flag
U006395,Flag
U006396,Flag
U006397,Flag
U006398,Flag
U006399,Flag
U006400,Flag
U006401,Flag
U006402,Normal
U006403,Flag
U006404,Flag
U006405,Normal
U006406,Flag
U006407,Flag
U006408,Flag
U006409,Flag
U006410,Flag
U006411,Normal
U006412,Flag
U006413,Flag
U006414,Normal
U006415,Normal
U006416,Flag
U006417,Flag
U006418,Flag
U006419,Flag
U006420,Normal
U006421,Flag
U006422,Flag
U006423,Flag
U006424,Flag
U006425,Flag
U006426,Normal
U006427,Flag
U006428,Flag
U006429,Flag
U006430,Flag
U006431,Flag
U006432,Flag
U006433,Flag
U006434,Flag
U006435,Flag
U006436,Normal
U006437,Flag
U006438,Flag
U006439,Flag
U006440,Flag
U006441,Flag
U006442,Flag
U006443,Flag
U006444,Flag
U006445,Normal
U006446,Normal
U006447,Flag
U006448,Flag
U006449,Flag
U006450,Flag
U006451,Normal
U006452,Flag
U006453,Flag
U006454,Flag
U006455,Flag
U006456,Flag
U006457,Normal
U006458,Flag
U006459,Flag
U006460,Flag
U006461,Flag
U006462,Normal
U006463,Flag
U006464,Flag
U006465,Flag
U006466,Flag
U006467,Flag
U006468,Flag
U006469,Normal
U006470,Flag
U006471,Normal
U006472,Flag
U006473,Flag
U006474,Flag
U006475,Flag
U006476,Flag
U006477,Flag
U006478,Flag
U006479,Flag
U006480,Normal
U006481,Flag
U006482,Normal
U006483,Flag
U006484,Flag
U006485,Flag
U006486,Flag
U006487,Flag
U006488,Flag
U006489,Flag
U006490,Flag
U006491,Flag
U006492,Flag
U006493,Normal
U006494,Flag
U006495,Flag
U006496,Flag
U006497,Flag
U006498,Flag
U006499,Normal
U006500,Flag
U006501,Flag
U006502,Flag
U006503,Flag
U006504,Flag
U006505,Flag
U006506,Flag
U006507,Flag
U006509,Flag
U006510,Flag
U006511,Flag
U006512,Normal
U006513,Flag
U006514,Flag
U006515,Flag
U006516,Flag
U006517,Flag
U006518,Flag
U006519,Flag
U006520,Flag
U006521,Flag
U006522,Flag
U006523,Flag
U006524,Flag
U006525,Flag
U006526,Flag
U006527,Flag
U006528,Flag
U006529,Flag
U006530,Flag
U006531,Flag
U006532,Normal
U006533,Flag
U006534,Flag
U006535,Flag
U006536,Flag
U006537,Flag
U006538,Flag
U006539,Flag
U006540,Flag
U006541,Flag
U006542,Flag
U006543,Normal
U006544,Flag
U006545,Flag
U006546,Flag
U006547,Flag
U006548,Flag
U006549,Flag
U006550,Flag
U006551,Flag
U006552,Flag
U006553,Flag
U006554,Flag
U006555,Normal
U006556,Flag
U006557,Flag
U006558,Flag
U006559,Flag
U006560,Flag
U006561,Flag
U006562,Flag
U006563,Flag
U006564,Flag
U006565,Flag
U006566,Flag
U006567,Flag
U006568,Flag
U006569,Flag
U006570,Flag
U006571,Flag
U006572,Flag
U006573,Flag
U006574,Flag
U006575,Flag
U006576,Flag
U006577,Flag
U006578,Flag
U006579,Flag
U006580,Flag
U006581,Flag
U006582,Flag
U006583,Flag
U006584,Flag
U006585,Flag
U006586,Flag
U006587,Flag
U006588,Flag
U006589,Flag
U006590,Flag
U006591,Flag
U006592,Flag
U006593,Flag
U006594,Flag
U006595,Flag
U006596,Flag
U006597,Flag
U006598,Flag
U006599,Flag
U006600,Flag
U006601,Normal
U006602,Flag
U006603,Normal
U006604,Flag
U006605,Flag
U006606,Flag
U006607,Flag
U006608,Flag
U006609,Flag
U006610,Flag
U006611,Flag
U006612,Flag
U006613,Flag
U006614,Flag
U006615,Flag
U006616,Flag
U006617,Flag
U006618,Flag
U006619,Flag
U006620,Flag
U006621,Flag
U006622,Flag
U006623,Normal
U006624,Flag
U006625,Flag
U006626,Flag
U006627,Flag
U006628,Flag
U006629,Flag
U006630,Flag
U006631,Flag
U006632,Flag
U006633,Normal
U006634,Normal
U006635,Flag
U006636,Flag
U006637,Flag
U006638,Flag
U006639,Flag
U006640,Flag
U006641,Flag
U006642,Flag
U006643,Flag
U006644,Flag
U006645,Flag
U006646,Flag
U006647,Flag
U006648,Normal
U006649,Flag
U006650,Flag
U006651,Flag
U006652,Flag
U006653,Flag
U006654,Flag
U006655,Flag
U006656,Flag
U006657,Flag
U006658,Flag
U006659,Flag
U006660,Normal
U006661,Flag
U006662,Flag
U006663,Normal
U006664,Flag
U006665,Flag
U006666,Flag
U006667,Flag
U006668,Flag
U006669,Normal
U006670,Flag
U006671,Flag
U006672,Normal
U006673,Flag
U006674,Flag
U006675,Flag
U006676,Flag
U006677,Flag
U006678,Normal
U006679,Flag
U006680,Normal
U006681,Normal
U006682,Flag
U006683,Flag
U006684,Flag
U006685,Normal
U006686,Flag
U006687,Normal
U006688,Flag
U006689,Flag
U006690,Flag
U006691,Flag
U006692,Flag
U006693,Flag
U006694,Flag
U006695,Flag
U006696,Flag
U006697,Normal
U006698,Flag
U006699,Flag
U006700,Flag
U006701,Flag
U006702,Flag
U006703,Flag
U006704,Flag
U006705,Flag
U006706,Flag
U006707,Flag
U006708,Flag
U006709,Flag
U006710,Flag
U006711,Flag
U006712,Flag
U006713,Flag
U006714,Flag
U006715,Flag
U006716,Flag
U006717,Flag
U006718,Flag
U006719,Flag
U006720,Flag
U006721,Flag
U006722,Flag
U006723,Flag
U006724,Flag
U006725,Flag
U006726,Flag
U006727,Flag
U006728,Flag
U006729,Flag
U006730,Normal
U006731,Flag
U006732,Flag
U006733,Flag
U006734,Flag
U006735,Flag
U006736,Flag
U006737,Flag
U006738,Flag
U006739,Flag
U006740,Flag
U006741,Flag
U006742,Normal
U006743,Flag
U006744,Flag
U006745,Flag
U006746,Flag
U006747,Flag
U006748,Flag
U006749,Flag
U006750,Flag
U006751,Flag
U006752,Normal
U006753,Flag
U006754,Flag
U006755,Flag
U006756,Flag
U006757,Normal
U006758,Flag
U006759,Flag
U006760,Flag
U006761,Flag
U006762,Flag
U006763,Flag
U006764,Flag
U006765,Flag
U006766,Flag
U006767,Flag
U006768,Flag
U006769,Flag
U006770,Flag
U006771,Flag
U006772,Normal
U006773,Flag
U006774,Flag
U006775,Normal
U006776,Flag
U006777,Flag
U006778,Flag
U006779,Flag
U006780,Flag
U006781,Flag
U006782,Flag
U006783,Flag
U006784,Normal
U006785,Normal
U006786,Flag
U006787,Flag
U006788,Flag
U006789,Flag
U006790,Flag
U006791,Flag
U006792,Flag
U006793,Flag
U006794,Flag
U006795,Flag
U006796,Flag
U006797,Flag
U006798,Flag
U006799,Flag
U006800,Flag
U006801,Flag
U006802,Flag
U006803,Flag
U006804,Flag
U006805,Flag
U006806,Flag
U006807,Flag
U006808,Flag
U006809,Flag
U006810,Flag
U006811,Flag
U006812,Flag
U006813,Flag
U006814,Flag
U006815,Flag
U006816,Flag
U006817,Flag
U006818,Flag
U006819,Flag
U006820,Flag
U006821,Flag
U006822,Flag
U006823,Flag
U006824,Flag
U006825,Flag
U006826,Flag
U006827,Flag
U006828,Flag
U006829,Flag
U006830,Flag
U006831,Normal
U006832,Flag
U006833,Flag
U006834,Flag
U006835,Flag
U006836,Flag
U006837,Flag
U006838,Flag
U006839,Flag
U006840,Normal
U006841,Flag
U006842,Flag
U006843,Normal
U006844,Flag
U006845,Flag
U006846,Flag
U006847,Flag
U006848,Flag
U006849,Flag
U006850,Flag
U006851,Flag
U006852,Flag
U006853,Flag
U006854,Flag
U006855,Flag
U006856,Flag
U006857,Flag
U006858,Flag
U006859,Flag
U006860,Flag
U006861,Flag
U006862,Flag
U006863,Flag
U006864,Normal
U006865,Flag
U006866,Flag
U006867,Flag
U006868,Flag
U006869,Flag
U006870,Flag
U006871,Flag
U006872,Flag
U006873,Normal
U006874,Flag
U006875,Flag
U006876,Flag
U006877,Flag
U006878,Flag
U006879,Flag
U006880,Flag
U006881,Flag
U006882,Flag
U006883,Flag
U006884,Flag
U006885,Flag
U006886,Flag
U006887,Flag
U006888,Flag
U006889,Flag
U006890,Normal
U006891,Flag
U006892,Flag
U006893,Flag
U006894,Flag
U006895,Flag
U006896,Flag
U006897,Flag
U006898,Flag
U006899,Flag
U006900,Flag
U006901,Flag
U006902,Flag
U006903,Flag
U006904,Flag
U006905,Flag
U006906,Flag
U006907,Flag
U006908,Flag
U006909,Flag
U006910,Flag
U006911,Flag
U006912,Flag
U006913,Flag
U006914,Flag
U006915,Flag
U006916,Flag
U006917,Flag
U006918,Flag
U006919,Normal
U006920,Flag
U006921,Flag
U006922,Normal
U006923,Flag
U006924,Flag
U006925,Flag
U006926,Flag
U006927,Flag
U006928,Flag
U006929,Flag
U006930,Flag
U006931,Flag
U006932,Flag
U006933,Flag
U006934,Flag
U006935,Flag
U006936,Flag
U006937,Flag
U006938,Flag
U006939,Flag
U006940,Flag
U006941,Normal
U006942,Flag
U006943,Flag
U006944,Flag
U006945,Flag
U006946,Flag
U006947,Flag
U006948,Flag
U006949,Flag
U006950,Flag
U006951,Normal
U006952,Flag
U006953,Flag
U006954,Flag
U006955,Flag
U006956,Normal
U006957,Flag
U006958,Normal
U006959,Flag
U006960,Flag
U006961,Flag
U006962,Flag
U006963,Flag
U006964,Flag
U006965,Flag
U006966,Flag
U006967,Flag
U006968,Flag
U006969,Flag
U006970,Normal
U006971,Flag
U006972,Flag
U006973,Flag
U006974,Flag
U006975,Flag
U006976,Flag
U006977,Flag
U006978,Normal
U006979,Flag
U006980,Normal
U006981,Flag
U006982,Flag
U006983,Normal
U006984,Flag
U006985,Flag
U006986,Flag
U006987,Flag
U006988,Flag
U006989,Flag
U006990,Flag
U006991,Flag
U006992,Flag
U006993,Flag
